fid,InputID,TargetID,Distance
"27220","99164","57442",1330441.53190966
"27221","99164","57445",1474964.21516815
"27222","99164","57446",1463892.78740988
"27223","99164","57448",1373066.86381954
"27224","99164","57449",1463816.7940997
"27225","99164","57450",1349259.31258337
"27226","99164","57451",1412263.75772177
"27227","99164","57452",1339779.27056523
"27228","99164","57454",1497504.50745921
"27229","99164","57455",1363183.16460089
"27230","99164","57456",1402815.24751046
"27231","99164","35565",2842964.42162179
"27232","99164","60423",2403262.50326859
"27233","99164","60424",2380217.0825854
"27234","99164","60425",2417559.47363481
"27235","99164","32257",3560138.02685213
"27236","99164","32258",3568973.02648794
"27237","99164","32259",3570663.7542666
"27238","99164","32266",3566015.71076104
"27239","99164","32277",3548508.90555255
"27240","99164","32301",3352694.19098194
"27241","99164","32303",3340025.56781501
"27242","99164","32304",3343956.53059288
"27243","99164","32305",3357451.48910698
"27244","99164","32308",3351285.45255772
"27245","99164","32309",3353741.70707733
"27246","99164","32310",3336908.9434677
"27247","99164","32311",3361404.04936666
"27248","99164","32312",3341483.03214245
"27249","99164","32317",3360166.77594447
"27250","99164","32320",3346318.76205145
"27251","99164","32321",3313584.60654402
"27252","99164","32322",3367185.03104101
"27253","99164","32323",3367292.16557417
"27254","99164","32324",3297837.33865665
"27255","99164","73049",2065645.58303713
"27256","99164","73050",2041770.64448576
"27257","99164","71744",2548599.32436857
"27258","99164","71745",2553616.42033705
"27259","99164","73051",2111540.13584213
"27260","99164","71747",2599218.459143
"27261","99164","71749",2557165.11780076
"27262","99164","71751",2535320.76883803
"27263","99164","73052",2104353.96804423
"27264","99164","71752",2506677.67183056
"27265","99164","73053",2009919.80360646
"27266","99164","73054",2066439.17331024
"27267","99164","71753",2520467.24314993
"27268","99164","71758",2532836.32376449
"27269","99164","71759",2550185.19051075
"27270","99164","73055",2098472.70887599
"27271","99164","71762",2540256.60281656
"27272","99164","73056",2000421.55127633
"27273","99164","71763",2494900.3518363
"27274","99164","73057",2114910.25739838
"27275","99164","73058",2053614.04979121
"27276","99164","71764",2514414.90289525
"27277","99164","73059",2037073.65762022
"27278","99164","71765",2585820.592468
"27279","99164","73061",2028983.70556128
"27280","99164","71766",2529278.63532473
"27281","99164","71770",2499262.9347301
"27282","99164","71772",2478816.34299256
"27283","99164","73062",2013682.17749384
"27284","99164","73063",2022522.48371774
"27285","99164","07857",3433317.07581246
"27286","99164","21214",3367331.13583753
"27287","99164","07860",3416960.87087925
"27288","99164","07863",3417471.1976598
"27289","99164","07865",3423505.53928257
"27290","99164","21215",3358532.47536064
"27291","99164","07866",3446588.56398833
"27292","99164","21216",3361201.79718051
"27293","99164","07869",3444849.56478033
"27294","99164","07870",3428618.87721284
"27295","99164","07871",3431669.84955341
"27296","99164","21217",3363903.26891696
"27297","99164","07874",3429382.89194367
"27298","99164","07876",3438754.13797752
"27299","99164","07878",3451538.42758351
"27300","99164","07880",3420005.56213589
"27301","99164","07881",3406493.30254935
"27302","99164","21218",3365528.81160701
"27303","99164","07882",3416524.56820149
"27304","99164","21219",3382882.57821929
"27305","99164","07885",3440746.70063944
"27306","99164","07901",3467461.87008004
"27307","99164","21220",3380741.14342761
"27308","99164","07920",3454189.03211385
"27309","99164","07921",3446500.72096855
"27310","99164","07922",3464604.11473296
"27311","99164","07924",3449825.6041361
"27312","99164","93541",985115.146773193
"27313","99164","93543",1361155.01049729
"27314","99164","93544",1359926.1687592
"27315","99164","93545",1132376.30178206
"27316","99164","93546",1025582.7922913
"27317","99164","93549",1171677.24777559
"27318","99164","93550",1370113.02313952
"27319","99164","93551",1349975.72638461
"27320","99164","93552",1352255.69949276
"27321","99164","93553",1368278.54938038
"27322","99164","93554",1257749.4349074
"27323","99164","93555",1236141.97525399
"27324","99164","93558",1264747.67852114
"27325","99164","93560",1321329.04803275
"27326","99164","93561",1294509.03412268
"27327","99164","93562",1219891.33621693
"27328","99164","93563",1370633.22899631
"27329","99164","93591",1348049.28057572
"27330","99164","93592",1199571.77030586
"27331","99164","93601",1058908.32035147
"27332","99164","93602",1091661.5691895
"27333","99164","93603",1132878.09423846
"27334","99164","93604",1054929.65380202
"27335","99164","93605",1072340.66940783
"27336","99164","14613",3109368.92839252
"27337","99164","14614",3112305.83859897
"27338","99164","14615",3107341.55728036
"27339","99164","14616",3105966.89084928
"27340","99164","14617",3111168.96280631
"27341","99164","14618",3118610.79086474
"27342","99164","14619",3110582.434221
"27343","99164","14620",3114187.9341985
"27344","99164","14621",3111854.01483728
"27345","99164","14622",3114569.98711304
"27346","99164","14623",3112996.93298335
"27347","99164","14624",3104604.81444188
"27348","99164","14625",3120947.49452064
"27349","99164","14626",3102522.86796877
"27350","99164","66219",2013632.94405472
"27351","99164","66220",2009803.33180771
"27352","99164","66221",2023769.83471262
"27353","99164","66223",2026885.92706222
"27354","99164","66224",2029801.28403369
"27355","99164","66226",2002833.13371696
"27356","99164","66227",2005223.81273976
"27357","99164","66401",1901240.87036996
"27358","99164","66402",1937902.56823042
"27359","99164","66403",1848497.6577174
"27360","99164","66404",1856806.07625156
"27361","99164","66406",1838256.02183533
"27362","99164","66407",1893812.39798527
"27363","99164","66408",1867336.27916305
"27364","99164","66409",1958347.96873103
"27365","99164","66411",1837260.94557453
"27366","99164","66412",1810944.50613502
"27367","99164","66413",1944236.3917727
"27368","99164","66414",1954817.04807127
"27369","99164","66415",1870233.43255705
"27370","99164","66416",1900291.27190274
"27371","99164","66417",1879666.36675156
"27372","99164","66418",1908910.03715416
"27373","99164","00912",5596534.87204089
"27374","99164","00913",5597445.41788118
"27375","99164","00915",5598272.82128251
"27376","99164","00917",5599189.72983263
"27377","99164","00918",5598015.97968936
"27378","99164","00920",5596770.36171615
"27379","99164","00921",5598674.61966783
"27380","99164","00923",5600971.33728251
"27381","99164","00924",5603747.38479325
"27382","99164","00925",5600820.50350149
"27383","99164","00926",5605006.08374168
"27384","99164","00927",5600179.43449737
"27385","99164","00934",5594549.51017899
"27386","99164","55003",1894391.14473375
"27387","99164","50002",1884683.39025156
"27388","99164","55005",1850730.0998551
"27389","99164","55006",1843068.92973302
"27390","99164","50003",1925699.05653983
"27391","99164","50005",1979213.52643879
"27392","99164","55007",1844258.89552906
"27393","99164","50006",1934359.51537455
"27394","99164","50007",1949949.87298479
"27395","99164","50008",2020847.81612534
"27396","99164","55008",1842325.61059276
"27397","99164","50009",1968339.12669739
"27398","99164","55009",1903344.48771344
"27399","99164","55011",1849411.35788464
"27400","99164","55012",1882107.21178548
"27401","99164","50010",1940761.2797714
"27402","99164","07843",3434346.55553214
"27403","99164","07846",3416550.61755566
"27404","99164","07847",3439543.14413074
"27405","99164","07848",3424754.80381922
"27406","99164","07849",3436873.45290482
"27407","99164","07850",3435636.02373652
"27408","99164","08360",3479071.35182928
"27409","99164","08361",3484986.22015928
"27410","99164","08401",3527444.22770743
"27411","99164","08402",3526008.12746008
"27412","99164","08403",3524014.45458269
"27413","99164","08406",3527032.90363335
"27414","99164","08501",3480342.79427122
"27415","99164","08502",3458263.39523483
"27416","99164","08505",3468757.47710503
"27417","99164","08510",3488765.78527172
"27418","99164","08511",3485947.71259941
"27419","99164","08512",3474361.12118323
"27420","99164","08514",3485888.70292712
"27421","99164","08515",3475337.20213535
"27422","99164","08518",3463388.03402781
"27423","99164","29554",3483284.14318352
"27424","99164","29555",3467605.44752536
"27425","99164","29556",3456864.38511591
"27426","99164","29560",3446828.97839448
"27427","99164","29563",3454315.42206837
"27428","99164","29564",3464051.8113586
"27429","99164","29565",3431595.12745965
"27430","99164","29566",3525883.01906904
"27431","99164","29567",3423844.58756281
"27432","99164","29568",3516913.14970855
"27433","99164","29569",3497332.0921611
"27434","99164","29570",3407135.75189737
"27435","99164","29571",3451784.76054101
"27436","99164","29572",3523063.60902377
"27437","99164","29574",3461291.9813628
"27438","99164","29575",3518328.63793229
"27439","99164","29576",3516264.25491919
"27440","99164","29577",3519057.90760657
"27441","99164","29579",3514366.16701056
"27442","99164","29580",3472176.12445435
"27443","99164","29581",3471127.38108248
"27444","99164","29582",3528530.84249052
"27445","99164","29583",3451075.78557671
"27446","99164","29584",3375306.43411772
"27447","99164","29585",3513188.05744476
"27448","99164","29588",3511701.31448361
"27449","99164","29590",3456772.45752945
"27450","99164","29591",3438975.37041477
"27451","99164","29592",3439372.00022571
"27452","99164","29593",3396122.04883773
"27453","99164","29594",3408011.99363529
"27454","99164","29596",3381863.84784121
"27455","99164","31909",3151575.18816662
"27456","99164","39813",3249605.02174177
"27457","99164","27526",3408760.67344437
"27458","99164","67442",1816519.57838194
"27459","99164","67443",1852437.123634
"27460","99164","67444",1798935.5446647
"27461","99164","67445",1767790.77586406
"27462","99164","67446",1726798.03897443
"27463","99164","67447",1822286.49285124
"27464","99164","67448",1842518.43444978
"27465","99164","67449",1877776.47780513
"27466","99164","67450",1772141.27084446
"27467","99164","67451",1859519.79388227
"27468","99164","67452",1737022.97340277
"27469","99164","67454",1790155.1153354
"27470","99164","67455",1765390.16873365
"27471","99164","67456",1827627.14227447
"27472","99164","67457",1818605.19824408
"27473","99164","67458",1818104.04504875
"27474","99164","67459",1780580.21894218
"27475","99164","66970",1718082.28093693
"27476","99164","67001",1886597.63754907
"27477","99164","24382",3152001.05606828
"27478","99164","24401",3239179.00719146
"27479","99164","24411",3223535.54022679
"27480","99164","24412",3186858.97592211
"27481","99164","24413",3179059.12677856
"27482","99164","15531",3133312.48325843
"27483","99164","15532",3155695.93004915
"27484","99164","15533",3207383.81537498
"27485","99164","15534",3176690.94448291
"27486","99164","15535",3199105.1860139
"27487","99164","15536",3211404.48158848
"27488","99164","15537",3196931.09235097
"27489","99164","15538",3167560.06040687
"27490","99164","15539",3173379.78200968
"27491","99164","15540",3140456.16965813
"27492","99164","15541",3147846.22507113
"27493","99164","15542",3149189.78977566
"27494","99164","15544",3134651.44177286
"27495","99164","15545",3176521.77952766
"27496","99164","15546",3138076.77590346
"27497","99164","15547",3135011.30945596
"27498","99164","15550",3176350.97606501
"27499","99164","15551",3132926.11302417
"27500","99164","15552",3159369.7935186
"27501","99164","15554",3171457.58208289
"27502","99164","15555",3137632.55887318
"27503","99164","15557",3135508.95223075
"27504","99164","15558",3152420.78609914
"27505","99164","15559",3170090.76091198
"27506","99164","17944",3323603.001658
"27507","99164","17945",3310945.70601842
"27508","99164","17946",3319260.53967187
"27509","99164","17948",3328209.64394746
"27510","99164","17949",3320632.11255503
"27511","99164","17951",3325910.28620733
"27512","99164","17952",3336482.9923625
"27513","99164","17953",3331666.33514867
"27514","99164","17954",3324241.12338715
"27515","99164","17957",3309236.14942978
"27516","99164","17959",3330970.67744577
"27517","99164","17960",3347742.38112747
"27518","99164","57457",1386111.2846319
"27519","99164","57460",1437100.51868753
"27520","99164","57461",1458607.33949487
"27521","99164","57465",1439959.84229812
"27522","99164","57466",1378305.85744151
"27523","99164","57467",1413247.40744341
"27524","99164","57468",1501814.4978308
"27525","99164","57469",1455768.7617898
"27526","99164","57470",1432991.93067466
"27527","99164","57471",1384212.01596501
"27528","99164","57472",1325947.50838724
"27529","99164","57473",1381135.26246956
"27530","99164","57474",1467463.25490768
"27531","99164","57475",1365198.57028194
"27532","99164","57476",1456779.45799045
"27533","99164","57477",1482375.81108456
"27534","99164","57479",1454026.16914617
"27535","99164","57481",1428704.38107291
"27536","99164","57501",1333804.39250315
"27537","99164","57520",1334796.56708102
"27538","99164","57521",1290241.14733886
"27539","99164","57522",1358749.32088342
"27540","99164","57523",1461574.81273607
"27541","99164","57528",1423738.97742521
"27542","99164","57529",1436993.80523813
"27543","99164","57531",1338441.63016865
"27544","99164","57532",1314297.06706208
"27545","99164","57533",1441458.30987554
"27546","99164","57534",1413965.64865623
"27547","99164","57536",1379187.36643034
"27548","99164","57537",1274931.97101893
"27549","99164","57538",1473529.15664591
"27550","99164","57540",1387133.91502732
"27551","99164","57541",1397336.56774802
"27552","99164","57543",1269056.46249726
"27553","99164","32328",3356558.49098851
"27554","99164","32330",3306139.97997715
"27555","99164","32331",3395877.29567048
"27556","99164","32332",3309738.26724409
"27557","99164","32333",3328278.76147564
"27558","99164","32334",3330567.80276604
"27559","99164","32336",3393977.44927521
"27560","99164","32340",3408976.63809607
"27561","99164","32343",3332697.09739447
"27562","99164","32344",3376647.37845064
"27563","99164","32346",3376075.9810827
"27564","99164","32347",3417804.04895752
"27565","99164","32348",3433992.33399372
"27566","99164","32350",3407860.99009827
"27567","99164","32351",3315319.51521232
"27568","99164","32352",3312545.14561557
"27569","99164","32355",3375231.7263215
"27570","99164","32356",3454466.81434112
"27571","99164","32358",3354518.56220643
"27572","99164","32359",3469953.80580009
"27573","99164","32361",3376999.44933905
"27574","99164","32399",3351252.54668797
"27575","99164","32401",3273185.93742303
"27576","99164","73064",2052445.5846139
"27577","99164","73065",2070657.48759203
"27578","99164","73066",2070454.37403646
"27579","99164","71801",2461192.94257123
"27580","99164","71820",2404339.03741258
"27581","99164","73067",2078523.18943235
"27582","99164","73068",2100964.55729439
"27583","99164","71822",2422030.92068612
"27584","99164","71823",2411722.89423151
"27585","99164","71825",2445853.52728481
"27586","99164","73069",2080637.64368449
"27587","99164","71826",2494843.91404505
"27588","99164","71827",2490242.59680853
"27589","99164","73071",2084837.93411668
"27590","99164","71832",2380252.125366
"27591","99164","71833",2393110.68950127
"27592","99164","71834",2477586.61426197
"27593","99164","73072",2081175.07956802
"27594","99164","71835",2469757.1830203
"27595","99164","73073",2016016.31867888
"27596","99164","71836",2401737.84792006
"27597","99164","73074",2125021.26386457
"27598","99164","71837",2473272.02614908
"27599","99164","71838",2446330.33504234
"27600","99164","71839",2476974.70698674
"27601","99164","71841",2371773.94973796
"27602","99164","73075",2134164.61797476
"27603","99164","71842",2394886.8177046
"27604","99164","71845",2483358.63163186
"27605","99164","71846",2402875.4621982
"27606","99164","71847",2437086.36006673
"27607","99164","71851",2421556.56921736
"27608","99164","73077",2014564.90495101
"27609","99164","73078",2029378.64764589
"27610","99164","07926",3447745.95429538
"27611","99164","21221",3380329.78944534
"27612","99164","07927",3455694.66106071
"27613","99164","07928",3463354.91608434
"27614","99164","07930",3439874.6569806
"27615","99164","07931",3445872.78792668
"27616","99164","07932",3462419.03226509
"27617","99164","07933",3460988.24517427
"27618","99164","07934",3443379.37384797
"27619","99164","07935",3460458.95633526
"27620","99164","07936",3462616.119367
"27621","99164","07939",3455414.86580116
"27622","99164","07940",3461331.62318094
"27623","99164","21222",3377194.15924085
"27624","99164","07945",3446589.7176117
"27625","99164","07946",3458187.60520649
"27626","99164","07950",3452376.85221964
"27627","99164","21223",3364014.43030384
"27628","99164","07960",3453985.37348441
"27629","99164","07961",3459210.99848113
"27630","99164","07970",3447219.00055356
"27631","99164","07974",3465461.92378125
"27632","99164","07976",3457864.84370281
"27633","99164","93606",1127905.19911981
"27634","99164","93608",1168435.93424837
"27635","99164","93609",1155463.1376639
"27636","99164","93610",1101472.627049
"27637","99164","93611",1119930.3518764
"27638","99164","93612",1121542.96900984
"27639","99164","93614",1078995.06515265
"27640","99164","93615",1149652.96994872
"27641","99164","93616",1137214.18967492
"27642","99164","93618",1149059.17910793
"27643","99164","93619",1108518.30041609
"27644","99164","93620",1115702.42842512
"27645","99164","93621",1114012.59502845
"27646","99164","93622",1137910.76886965
"27647","99164","93623",1046335.1334621
"27648","99164","93624",1175806.41443959
"27649","99164","93625",1141751.89579121
"27650","99164","93626",1096242.93555821
"27651","99164","93627",1161133.38604286
"27652","99164","93628",1113617.46915751
"27653","99164","93630",1138790.49348945
"27654","99164","93631",1155845.08229931
"27655","99164","93633",1111418.76089132
"27656","99164","93634",1068053.23318907
"27657","99164","93635",1115705.20689574
"27658","99164","93636",1105915.70016484
"27659","99164","93637",1119220.76002842
"27660","99164","93638",1102388.76412718
"27661","99164","93640",1149756.02855475
"27662","99164","93641",1125051.6800662
"27663","99164","93643",1072835.86983143
"27664","99164","93644",1058685.30099336
"27665","99164","93645",1081538.68358396
"27666","99164","93646",1134158.89466674
"27667","99164","93647",1138527.9825887
"27668","99164","93648",1139954.46479458
"27669","99164","14627",3112380.22619898
"27670","99164","14701",3032358.46285433
"27671","99164","14706",3086619.75018198
"27672","99164","14707",3123616.44727008
"27673","99164","14708",3125995.27251316
"27674","99164","14709",3117486.43574353
"27675","99164","14710",3019294.03711481
"27676","99164","14711",3108265.72049423
"27677","99164","14712",3019586.01600078
"27678","99164","14714",3101303.00739219
"27679","99164","14715",3117284.73118698
"27680","99164","14716",3004696.8992402
"27681","99164","14717",3101892.62411347
"27682","99164","14718",3018700.97403786
"27683","99164","14719",3050052.10297284
"27684","99164","14720",3029255.56847082
"27685","99164","14721",3110691.73235357
"27686","99164","14722",3010657.38017139
"27687","99164","14723",3031390.74045553
"27688","99164","14724",3002113.87236825
"27689","99164","14726",3042931.25612277
"27690","99164","14727",3100360.67413564
"27691","99164","14728",3012089.13705812
"27692","99164","14729",3057640.89514689
"27693","99164","14731",3069092.8147615
"27694","99164","55616",1932445.73824155
"27695","99164","55702",1859802.45645805
"27696","99164","55703",1841136.89405094
"27697","99164","55704",1866322.81298458
"27698","99164","55705",1887923.91874153
"27699","99164","55706",1902274.05716977
"27700","99164","55707",1868720.14058018
"27701","99164","55708",1876153.21732027
"27702","99164","55709",1800678.67125912
"27703","99164","55710",1847387.54874091
"27704","99164","55711",1859655.90047023
"27705","99164","55712",1884851.06665874
"27706","99164","55713",1845134.1110159
"27707","99164","55716",1809798.82757788
"27708","99164","55717",1879314.02510862
"27709","99164","55718",1879632.74066111
"27710","99164","55719",1836460.08166583
"27711","99164","55720",1873116.09591434
"27712","99164","55721",1779616.70759953
"27713","99164","55722",1797436.76284584
"27714","99164","55723",1828845.14377919
"27715","99164","55724",1879779.59736257
"27716","99164","55725",1871924.84890785
"27717","99164","08520",3477193.68540205
"27718","99164","08525",3451071.38933791
"27719","99164","08527",3498470.37620586
"27720","99164","08528",3464095.03007678
"27721","99164","08530",3443633.45806524
"27722","99164","08533",3489165.0592932
"27723","99164","08534",3453583.40991457
"27724","99164","08535",3485177.93392487
"27725","99164","08536",3469425.99544705
"27726","99164","08540",3462413.50191342
"27727","99164","08542",3462561.04199449
"27728","99164","08550",3469362.94461997
"27729","99164","08551",3444521.39446783
"27730","99164","08553",3461764.40984489
"27731","99164","39815",3312726.25996121
"27732","99164","27527",3435385.5635869
"27733","99164","39817",3290904.18710102
"27734","99164","27529",3420692.00669804
"27735","99164","39819",3298986.47991277
"27736","99164","27530",3476379.54343385
"27737","99164","27531",3486351.26257038
"27738","99164","39823",3237125.20823335
"27739","99164","39824",3226953.73005657
"27740","99164","39825",3281726.94636863
"27741","99164","39826",3245316.54407156
"27742","99164","39827",3317537.84770039
"27743","99164","27534",3488929.80506047
"27744","99164","27536",3393503.45330256
"27745","99164","39828",3327557.67063663
"27746","99164","39834",3306207.05057787
"27747","99164","39836",3217797.97567906
"27748","99164","27537",3392922.14182209
"27749","99164","39837",3269472.151323
"27750","99164","27539",3401598.40876563
"27751","99164","39840",3217372.50652594
"27752","99164","27540",3401303.52415797
"27753","99164","39841",3259470.61359887
"27754","99164","27541",3345761.38803025
"27755","99164","27542",3456226.12316336
"27756","99164","27544",3398536.28404837
"27757","99164","39842",3242390.43609381
"27758","99164","27545",3420655.26633879
"27759","99164","39845",3268393.40153929
"27760","99164","27546",3415344.19231499
"27761","99164","39846",3234426.82193316
"27762","99164","39851",3211600.78388249
"27763","99164","39854",3191515.17389363
"27764","99164","39859",3271373.53209152
"27765","99164","27549",3419679.87773212
"27766","99164","39861",3248474.24604766
"27767","99164","27551",3414487.45179887
"27768","99164","27553",3392020.93101801
"27769","99164","39862",3258639.27725419
"27770","99164","24415",3232994.80347133
"27771","99164","24416",3240912.57174627
"27772","99164","24421",3223413.60204333
"27773","99164","24422",3204759.73046277
"27774","99164","24426",3183790.84254638
"27775","99164","24430",3221177.32668751
"27776","99164","24431",3256003.47601014
"27777","99164","24432",3211048.12808313
"27778","99164","24433",3194816.20339824
"27779","99164","24435",3236991.89018619
"27780","99164","24437",3245615.17224204
"27781","99164","24439",3216085.99752246
"27782","99164","24440",3240669.77173672
"27783","99164","24441",3254277.1097402
"27784","99164","24442",3203383.23322187
"27785","99164","24445",3188024.53431137
"27786","99164","24448",3203951.81649682
"27787","99164","24450",3224940.8626653
"27788","99164","24457",3195573.68187185
"27789","99164","24458",3195961.25157023
"27790","99164","24459",3229578.58274772
"27791","99164","24460",3202268.86531184
"27792","99164","24464",3252126.36786813
"27793","99164","24465",3183003.69839389
"27794","99164","24467",3240966.98589288
"27795","99164","24471",3251738.26699039
"27796","99164","24472",3240119.41222028
"27797","99164","67037",1928442.57887715
"27798","99164","67038",1994919.08743875
"27799","99164","67039",1948166.98041743
"27800","99164","67041",1901619.08625036
"27801","99164","67042",1938583.99758514
"27802","99164","67045",1969761.25491205
"27803","99164","67047",2006441.4996836
"27804","99164","15560",3154760.18459611
"27805","99164","15561",3137060.85747911
"27806","99164","15562",3151072.46207165
"27807","99164","15563",3148387.57168016
"27808","99164","15564",3174352.89781559
"27809","99164","15601",3092089.06076974
"27810","99164","15610",3109791.42849605
"27811","99164","15611",3083559.9135052
"27812","99164","15612",3095869.44447303
"27813","99164","15613",3078388.06933408
"27814","99164","15615",3074476.98370914
"27815","99164","15616",3094766.46186235
"27816","99164","15617",3084987.69927263
"27817","99164","15618",3087089.61353128
"27818","99164","17961",3341391.16283075
"27819","99164","17963",3321014.58567014
"27820","99164","17964",3304998.65497826
"27821","99164","17965",3331052.41732711
"27822","99164","17967",3319355.00903331
"27823","99164","17968",3299807.98898612
"27824","99164","17970",3327986.80648564
"27825","99164","17972",3333216.19885287
"27826","99164","17974",3325775.80080756
"27827","99164","17976",3321844.28105755
"27828","99164","17978",3300238.55119955
"27829","99164","17979",3334998.71790168
"27830","99164","17980",3304867.47939212
"27831","99164","17981",3316944.5943324
"27832","99164","17982",3337872.59486329
"27833","99164","17983",3304590.35606178
"27834","99164","17985",3316805.00021373
"27835","99164","18011",3381582.42672721
"27836","99164","18013",3399451.80509248
"27837","99164","18014",3385528.67919599
"27838","99164","18015",3396866.3224458
"27839","99164","18016",3393157.71284824
"27840","99164","83874",144733.987537912
"27841","99164","98843",247647.663463289
"27842","99164","83876",81608.6529367894
"27843","99164","89832",533019.454575964
"27844","99164","97910",444565.389639397
"27845","99164","97913",346953.279775272
"27846","99164","57544",1385132.72250553
"27847","99164","57547",1286776.15739134
"27848","99164","57548",1397462.62010677
"27849","99164","57551",1279317.99762639
"27850","99164","57552",1274347.29123866
"27851","99164","57553",1233392.96901688
"27852","99164","57555",1356359.79495974
"27853","99164","57559",1321990.2828501
"27854","99164","57560",1305723.39630163
"27855","99164","57562",1306299.27256687
"27856","99164","57563",1370269.64111027
"27857","99164","57564",1351822.30635524
"27858","99164","57566",1318321.66725439
"27859","99164","57567",1239138.94036514
"27860","99164","57568",1372252.17346195
"27861","99164","57569",1412035.35933523
"27862","99164","63622",2368435.96233065
"27863","99164","58244",1478110.62601882
"27864","99164","63623",2375914.66028811
"27865","99164","63624",2389500.31235079
"27866","99164","63625",2375792.29812097
"27867","99164","63626",2366996.42742238
"27868","99164","58249",1426036.01849752
"27869","99164","32403",3288852.93355635
"27870","99164","32404",3280964.30938434
"27871","99164","32405",3269610.72162394
"27872","99164","32407",3260871.38147769
"27873","99164","32408",3270643.44597187
"27874","99164","32409",3259008.54402616
"27875","99164","32410",3302946.73542836
"27876","99164","32413",3244206.93191255
"27877","99164","32420",3257126.97929909
"27878","99164","32421",3279185.04180276
"27879","99164","32423",3257093.03438808
"27880","99164","32424",3297612.93996933
"27881","99164","32425",3216734.77279493
"27882","99164","32426",3234859.86469039
"27883","99164","32427",3221685.96801289
"27884","99164","32428",3244784.58655959
"27885","99164","32430",3283839.95789085
"27886","99164","32431",3243606.28929341
"27887","99164","32432",3272841.38119211
"27888","99164","32433",3183118.32798977
"27889","99164","32435",3202425.97350643
"27890","99164","32437",3235267.98571533
"27891","99164","32438",3263532.22189881
"27892","99164","32439",3216089.24956927
"27893","99164","32440",3225821.50696107
"27894","99164","32442",3279549.86841104
"27895","99164","32443",3258899.19376264
"27896","99164","32444",3267780.3363851
"27897","99164","32445",3245707.90695807
"27898","99164","73079",2047886.74017572
"27899","99164","73080",2099423.26610826
"27900","99164","71852",2416673.56563938
"27901","99164","71853",2441508.12714486
"27902","99164","73082",2088847.75144108
"27903","99164","73084",2067391.95800986
"27904","99164","71854",2455558.61542927
"27905","99164","73086",2172485.30246218
"27906","99164","71855",2434434.50766094
"27907","99164","73089",2057786.07423385
"27908","99164","73090",2037612.35707285
"27909","99164","71857",2465888.69861027
"27910","99164","73092",2048918.94389056
"27911","99164","71858",2487616.18644474
"27912","99164","71859",2432035.09434178
"27913","99164","73093",2089960.89033674
"27914","99164","73095",2117795.28261745
"27915","99164","71860",2494441.95779132
"27916","99164","71861",2509428.61063822
"27917","99164","71862",2442223.85829084
"27918","99164","71865",2416367.33980134
"27919","99164","71866",2388650.72061057
"27920","99164","73096",1977083.59959789
"27921","99164","73097",2057117.92024601
"27922","99164","71901",2438138.30609225
"27923","99164","73099",2039615.1759397
"27924","99164","07977",3445168.87192516
"27925","99164","07979",3440488.3874553
"27926","99164","07980",3459446.60648873
"27927","99164","07981",3458269.75143706
"27928","99164","08001",3449971.21284182
"27929","99164","21224",3372970.33802225
"27930","99164","08002",3455555.06971779
"27931","99164","21225",3369927.58604089
"27932","99164","08003",3462013.48864053
"27933","99164","21226",3374947.05750306
"27934","99164","08004",3475783.62149966
"27935","99164","08005",3518160.57681597
"27936","99164","08006",3534653.07259138
"27937","99164","08007",3456661.14757363
"27938","99164","21227",3364268.02350742
"27939","99164","21228",3357410.95885285
"27940","99164","08008",3532731.82606495
"27941","99164","08009",3470977.96938911
"27942","99164","08010",3457968.10038057
"27943","99164","08011",3477320.38032822
"27944","99164","21229",3361099.0509679
"27945","99164","08012",3460648.28376522
"27946","99164","08014",3435836.3080696
"27947","99164","21230",3367424.72911651
"27948","99164","21231",3368522.34712215
"27949","99164","08015",3492686.21886595
"27950","99164","08016",3463612.01650081
"27951","99164","21234",3367524.8819992
"27952","99164","08019",3501046.6299625
"27953","99164","93650",1120129.40437963
"27954","99164","93651",1099345.02139171
"27955","99164","93652",1148657.83155179
"27956","99164","93653",1078044.17020449
"27957","99164","93654",1134310.20714543
"27958","99164","93656",1164430.2309736
"27959","99164","93657",1121036.28019001
"27960","99164","93660",1154661.60149343
"27961","99164","93662",1150630.02295085
"27962","99164","93664",1083678.31009312
"27963","99164","93665",1123091.000611
"27964","99164","93666",1145487.91425585
"27965","99164","93667",1100497.06087896
"27966","99164","93668",1149517.74677147
"27967","99164","93669",1067804.96685832
"27968","99164","93673",1157819.17219296
"27969","99164","93675",1124364.31543062
"27970","99164","93701",1129883.97180557
"27971","99164","93702",1130490.47093169
"27972","99164","93703",1127384.55974413
"27973","99164","93704",1124715.39431069
"27974","99164","93705",1126500.40614226
"27975","99164","93706",1142467.40125501
"27976","99164","93710",1121510.11286079
"27977","99164","93711",1121325.36734251
"27978","99164","14732",3036523.05100769
"27979","99164","14733",3035632.75881611
"27980","99164","14735",3104749.87973958
"27981","99164","14736",2992421.29597752
"27982","99164","14737",3084362.40445067
"27983","99164","14738",3048817.83466492
"27984","99164","14739",3112040.35402921
"27985","99164","14740",3031893.48326455
"27986","99164","14741",3076602.30179213
"27987","99164","14742",3026802.81765497
"27988","99164","14743",3091945.05161797
"27989","99164","14744",3097385.68126393
"27990","99164","14747",3041771.65614802
"27991","99164","14748",3077091.79199084
"27992","99164","14750",3026834.71900066
"27993","99164","14752",3015926.27098632
"27994","99164","14753",3080209.34896222
"27995","99164","14754",3114787.65646274
"27996","99164","14755",3059441.3338728
